Transaction_ID,Facility_ID,Vehicle_Type,Customer_Type,Entry_Date,Entry_Hour,Parking_Duration_Min,Payment_Method,Payment_Status,Parking_Type,Hourly_Rate,Discount_Amount,Net_Revenue,Occupancy_Rate
PT103373,F004,Car,Member,2025-09-15,13,72,Debit Card,Paid,Covered,50,15.0,100.0,0.27
PT103374,F007,SUV,Member,2025-03-23,9,140,Wallet,Paid,Open,65,0.0,195.0,0.99
PT103375,F006,Bike,Regular,2025-08-09,9,78,UPI,Paid,Two-Wheeler,25,0.0,47.5,0.87
PT103376,F001,Car,Member,2025-04-21,11,104,Wallet,Paid,Covered,50,0.0,100.0,0.95
PT103377,F006,Car,Visitor,2025-09-22,13,242,Cash,Paid,Open,50,0.0,250.0,0.53
PT103378,F008,Car,Visitor,2025-05-16,13,110,,Paid,Covered,50,14.25,95.0,0.36
PT103379,F006,Bike,Regular,2025-12-02,10,113,Debit Card,Paid,Two-Wheeler,25,0.0,50.0,0.79
PT103380,F006,Bike,Visitor,2025-11-14,12,183,Debit Card,Paid,Two-Wheeler,25,18.0,90.0,0.62
PT103381,F005,Bike,Visitor,2025-01-23,11,197,UPI,Paid,Two-Wheeler,25,0.0,95.0,0.57
PT103382,F004,Car,Regular,2025-12-15,12,377,UPI,Paid,Open,50,49.88,332.5,0.8
PT103383,F003,Bike,Regular,2025-02-28,9,135,Wallet,Paid,Two-Wheeler,25,10.69,71.25,0.62
PT103384,F003,SUV,Visitor,2025-09-23,13,114,Credit Card,Paid,Covered,65,6.5,130.0,0.72
PT103385,F001,Car,Regular,2025-05-20,14,79,UPI,Paid,Covered,50,0.0,95.0,0.42
PT103386,F006,Bike,Member,2025-04-26,9,143,Debit Card,Pending,Two-Wheeler,25,3.56,71.25,0.99
PT103387,F001,EV Car,Regular,2025-07-23,14,81,Credit Card,Paid,EV Parking,55,0.0,104.5,0.74
PT103388,F005,Car,Member,2025-06-07,16,106,UPI,Paid,Covered,50,14.25,95.0,0.39
PT103389,F005,Bike,Member,2025-11-26,6,60,Debit Card,Paid,Two-Wheeler,25,0.0,20.0,0.56
PT103390,F002,Car,Member,2025-07-15,7,106,Debit Card,Paid,Open,50,0.0,100.0,0.51
PT103391,F008,Bike,Member,2025-07-31,13,58,UPI,Paid,Two-Wheeler,25,0.0,25.0,0.5
PT103392,F005,Car,Member,2025-02-10,18,86,Wallet,Paid,Covered,50,5.0,100.0,0.56
PT103393,F002,EV Car,Visitor,2025-12-25,22,108,UPI,Paid,EV Parking,55,22.0,110.0,0.44
PT103394,F004,SUV,Member,2025-01-07,9,210,Credit Card,Paid,Open,65,0.0,234.0,0.8
PT103395,F001,SUV,Member,2025-12-16,6,126,UPI,Paid,Covered,65,19.5,195.0,0.57
PT103396,F007,SUV,Member,2025-04-15,11,147,Credit Card,Paid,Covered,65,23.4,156.0,0.6
PT103397,F004,Bike,Regular,2025-11-04,13,110,UPI,Paid,Two-Wheeler,25,0.0,50.0,0.44
PT103398,F005,Bike,Visitor,2025-02-14,14,20,UPI,Paid,Two-Wheeler,25,0.0,25.0,0.65
PT103399,F004,SUV,Member,2025-02-07,21,48,Cash,Paid,Open,65,3.25,65.0,0.42
PT103400,F004,EV Car,Member,2025-06-13,18,20,UPI,Paid,EV Parking,55,2.75,55.0,0.52
PT103401,F008,Bike,Regular,2025-03-22,14,86,Debit Card,Paid,Two-Wheeler,25,0.0,50.0,0.15
PT103402,F008,EV Car,Regular,2025-12-07,12,41,Credit Card,Paid,EV Parking,55,4.95,49.5,0.31
PT103403,F008,Bike,Member,2025-02-27,12,93,Wallet,Paid,Two-Wheeler,25,0.0,50.0,0.42
PT103404,F004,Bike,Member,2025-10-29,14,196,Credit Card,Pending,Two-Wheeler,25,15.0,100.0,0.53
PT103405,F005,Bike,Regular,2025-05-03,16,311,UPI,Paid,Two-Wheeler,25,22.5,150.0,0.82
PT103406,F007,Car,Member,2025-07-14,13,152,UPI,Paid,Open,50,14.25,142.5,0.4
PT103407,F006,Car,Visitor,2025-07-12,12,98,Cash,Paid,Covered,50,0.0,100.0,0.67
PT103408,F004,Car,Member,2025-04-14,15,274,Cash,Pending,Open,50,0.0,250.0,0.37
PT103409,F002,Bike,Member,2025-04-22,14,292,UPI,Paid,Two-Wheeler,25,0.0,125.0,0.61
PT103410,F005,Car,Regular,2025-05-12,13,40,Credit Card,Paid,Covered,50,0.0,45.0,0.46
PT103411,F004,Bike,Regular,2025-04-06,16,179,Credit Card,Paid,Two-Wheeler,25,3.19,63.75,0.75
PT103412,F007,EV Car,Member,2025-03-24,12,67,Wallet,Paid,EV Parking,55,0.0,88.0,0.77
PT103413,F006,Car,Visitor,2025-06-19,13,164,Wallet,Paid,Covered,50,0.0,135.0,0.8
PT103414,F008,Bike,Regular,2025-02-18,20,198,Wallet,Paid,Two-Wheeler,25,0.0,85.0,0.76
PT103415,F005,Car,Member,2025-05-15,16,240,Cash,Paid,Covered,50,0.0,160.0,0.59
PT103416,F003,Car,Regular,2025-09-22,13,101,Wallet,Paid,Covered,50,0.0,90.0,0.53
PT103417,F006,SUV,Member,2025-07-18,14,214,UPI,Paid,Covered,65,13.0,260.0,0.6
PT103418,F002,Bike,Member,2025-10-10,13,68,Cash,Paid,Two-Wheeler,25,4.5,45.0,0.67
PT103419,F004,SUV,Member,2025-02-04,9,79,Debit Card,Paid,Covered,65,0.0,117.0,0.78
PT103420,F007,Car,Regular,2025-12-10,12,183,Wallet,Paid,Covered,50,28.5,190.0,0.57
PT103421,F003,Bike,Regular,2025-07-23,18,70,Credit Card,Paid,Two-Wheeler,25,7.5,50.0,0.99
PT103422,F007,Car,Regular,2025-08-29,13,77,UPI,Failed,Open,50,0.0,100.0,0.75
PT103423,F003,Car,Member,2025-12-15,14,304,Credit Card,Paid,Covered,50,15.0,300.0,0.35
PT103424,F005,Car,Regular,2025-11-19,10,193,Debit Card,Paid,Covered,50,0.0,170.0,0.78
PT103425,F003,Car,Regular,2025-02-12,12,68,UPI,Paid,Covered,50,0.0,100.0,0.38
PT103426,F002,Car,Regular,2025-09-21,19,25,UPI,Paid,Covered,50,0.0,50.0,0.91
PT103427,F002,Car,Member,2025-03-19,12,142,Credit Card,Paid,Open,50,0.0,120.0,0.3
PT103428,F001,EV Car,Regular,2025-02-05,11,193,UPI,Paid,EV Parking,55,33.0,220.0,0.71
PT103429,F002,Car,Regular,2025-10-31,8,114,UPI,Paid,Open,50,13.5,90.0,0.62
PT103430,F006,Car,Regular,2025-06-23,9,177,UPI,Paid,Covered,50,13.5,135.0,0.59
PT103431,F003,Car,Member,2025-05-15,14,170,Wallet,Paid,Open,50,6.38,127.5,0.29
PT103432,F002,Bike,Member,2025-11-26,15,192,Debit Card,Paid,Two-Wheeler,25,5.0,100.0,0.22
PT103433,F005,Car,Regular,2025-05-20,15,480,UPI,Paid,Covered,50,80.0,400.0,0.49
PT103434,F007,SUV,Visitor,2025-02-24,14,96,Debit Card,Paid,Open,65,0.0,110.5,0.48
PT103435,F008,EV Car,Regular,2025-09-09,14,100,Debit Card,Paid,EV Parking,55,0.0,104.5,0.33
PT103436,F007,Car,Visitor,2025-10-06,8,109,UPI,Paid,Open,50,4.75,95.0,0.59
PT103437,F001,Bike,Member,2025-06-29,17,27,UPI,Paid,Two-Wheeler,25,0.0,23.75,0.96
PT103438,F007,Car,Regular,2025-01-13,14,85,Credit Card,Pending,Covered,50,0.0,100.0,0.59
PT103439,F003,Bike,Regular,2025-07-23,9,20,Credit Card,Paid,Two-Wheeler,25,0.0,25.0,0.85
PT103440,F001,Car,Regular,2025-11-05,9,71,Debit Card,Paid,Open,50,4.75,95.0,0.68
PT103441,F003,Car,Regular,2025-03-04,14,114,Credit Card,Paid,Covered,50,0.0,100.0,0.39
PT103442,F005,Car,Regular,2025-03-15,11,248,UPI,Paid,Covered,50,0.0,237.5,0.23
PT103443,F001,Bike,Regular,2025-11-03,19,96,Wallet,Paid,Two-Wheeler,25,0.0,50.0,0.93
PT103444,F004,Car,Regular,2025-06-04,14,25,UPI,Paid,Open,50,0.0,50.0,0.73
PT103445,F006,Car,Visitor,2025-01-07,21,134,Debit Card,Paid,Covered,50,19.12,127.5,0.62
PT103446,F006,Bike,Regular,2025-11-02,16,72,UPI,Paid,Two-Wheeler,25,0.0,42.5,0.47
PT103447,F003,Bike,Regular,2025-12-09,17,232,UPI,Paid,Two-Wheeler,25,5.0,100.0,0.69
PT103448,F007,SUV,Visitor,2025-06-02,13,73,Credit Card,Paid,Covered,65,11.05,110.5,0.63
PT103449,F008,Car,Regular,2025-02-13,9,480,,Paid,Covered,50,0.0,400.0,0.98
PT103450,F008,SUV,Regular,2025-02-05,15,77,Credit Card,Paid,Open,65,13.0,130.0,0.64
PT103451,F004,Bike,Regular,2025-04-07,13,49,UPI,Paid,Two-Wheeler,25,1.25,25.0,0.45
PT103452,F001,Car,Member,2025-06-14,20,23,Credit Card,Paid,Covered,50,2.5,50.0,0.95
PT103453,F004,Bike,Regular,2025-08-22,10,171,Debit Card,Paid,Two-Wheeler,25,0.0,75.0,0.93
PT103454,F004,Bike,Member,2025-04-13,15,284,UPI,Paid,Two-Wheeler,25,0.0,118.75,0.65
PT103455,F007,EV Car,Regular,2025-01-07,18,185,Cash,Paid,EV Parking,55,41.8,209.0,0.58
PT103456,F008,Car,Visitor,2025-04-04,13,58,UPI,Paid,Covered,50,4.0,40.0,0.31
PT103457,F001,Bike,Member,2025-05-01,20,219,UPI,Paid,Two-Wheeler,25,15.0,100.0,0.71
PT103458,F005,Car,Member,2025-12-31,8,103,Debit Card,Paid,Covered,50,12.75,85.0,0.99
PT103459,F007,EV Car,Regular,2025-02-06,14,188,Credit Card,Paid,EV Parking,55,0.0,198.0,0.55
PT103460,F004,Car,Member,2025-01-21,16,143,Credit Card,Paid,Open,50,15.0,150.0,0.3
PT103461,F004,EV Car,Regular,2025-04-08,11,71,UPI,Paid,EV Parking,55,0.0,110.0,0.49
PT103462,F005,EV Car,Regular,2025-10-29,8,50,Cash,Paid,EV Parking,55,5.5,55.0,0.73
PT103463,F004,Car,Member,2025-01-21,8,75,Credit Card,Paid,Covered,50,0.0,100.0,0.99
PT103464,F004,SUV,Member,2025-08-20,12,41,UPI,Paid,Covered,65,0.0,61.75,0.52
PT103465,F004,EV Car,Visitor,2025-12-20,11,201,UPI,Paid,EV Parking,55,20.9,209.0,0.53
PT103466,F006,Car,Member,2025-03-13,11,215,Cash,Paid,Open,50,20.0,200.0,0.95
PT103467,F007,Bike,Regular,2025-12-18,13,382,Credit Card,Paid,Two-Wheeler,25,8.31,166.25,0.47
PT103468,F002,Bike,Visitor,2025-02-21,8,72,UPI,Pending,Two-Wheeler,25,0.0,45.0,0.99
PT103469,F007,Car,Regular,2025-08-10,22,226,UPI,Paid,Covered,50,0.0,200.0,0.34
PT103470,F005,Car,Member,2025-10-12,15,152,UPI,Paid,Covered,50,28.5,142.5,0.54
PT103471,F004,Car,Regular,2025-11-21,7,128,Credit Card,Paid,Covered,50,0.0,150.0,0.42
PT103472,F007,Car,Regular,2025-06-16,15,61,Cash,Pending,Covered,50,0.0,95.0,0.65
PT103473,F006,Bike,Regular,2025-10-10,17,480,Credit Card,Paid,Two-Wheeler,25,10.0,200.0,0.7
PT103474,F008,Car,Regular,2025-07-24,10,283,Credit Card,Paid,Covered,50,0.0,237.5,0.98
PT103475,F005,SUV,Regular,2025-05-18,17,284,Wallet,Paid,Open,65,15.44,308.75,0.99
PT103476,F003,SUV,Member,2025-02-05,15,170,Credit Card,Paid,Covered,65,0.0,156.0,0.44
PT103477,F007,Car,Regular,2025-04-05,17,57,Credit Card,Paid,Covered,50,5.0,50.0,0.83
PT103478,F003,Bike,Regular,2025-01-16,16,20,UPI,Paid,Two-Wheeler,25,3.75,25.0,0.53
PT103479,F004,Bike,Regular,2025-08-25,15,137,Credit Card,Paid,Two-Wheeler,25,11.25,75.0,0.22
PT103480,F006,EV Car,Member,2025-06-13,10,97,Credit Card,Paid,EV Parking,55,5.5,110.0,0.67
PT103481,F006,Car,Member,2025-03-31,12,129,UPI,Paid,Open,50,0.0,150.0,0.47
PT103482,F007,Car,Visitor,2025-04-18,14,140,Wallet,Paid,Covered,50,14.25,142.5,0.46
PT103483,F005,EV Car,Member,2025-03-25,9,196,Cash,Paid,EV Parking,55,22.0,220.0,0.5
PT103484,F005,EV Car,Member,2025-09-12,13,140,Debit Card,Paid,EV Parking,55,8.25,165.0,0.58
PT103485,F006,SUV,Regular,2025-06-14,13,20,Credit Card,Paid,Covered,65,3.25,65.0,0.38
PT103486,F005,SUV,Regular,2025-07-19,11,96,Credit Card,Paid,Covered,65,11.05,110.5,0.31
PT103487,F006,Car,Member,2025-11-20,10,61,UPI,Paid,Open,50,4.75,95.0,0.58
PT103488,F007,Bike,Regular,2025-11-11,11,179,UPI,Paid,Two-Wheeler,25,7.5,75.0,0.51
PT103489,F002,Car,Regular,2025-06-06,14,104,Debit Card,Failed,Open,50,0.0,100.0,0.3
PT103490,F006,Car,Regular,2025-01-31,13,77,Credit Card,Paid,Covered,50,0.0,100.0,0.57
PT103491,F003,SUV,Visitor,2025-03-07,13,41,Cash,Paid,Open,65,3.25,65.0,0.7
PT103492,F005,Car,Member,2025-03-30,10,156,UPI,Paid,Open,50,0.0,142.5,0.62
PT103493,F006,Bike,Regular,2025-09-16,16,146,Credit Card,Pending,Two-Wheeler,25,11.25,75.0,0.58
PT103494,F006,EV Car,Member,2025-09-10,15,109,Debit Card,Paid,EV Parking,55,5.22,104.5,0.68
PT103495,F007,Car,Regular,2025-08-22,13,93,Credit Card,Paid,Covered,50,0.0,100.0,0.33
PT103496,F005,EV Car,Regular,2025-04-17,10,85,Cash,Paid,EV Parking,55,9.35,93.5,0.88
PT103497,F002,EV Car,Member,2025-03-10,16,31,Wallet,Paid,EV Parking,55,5.5,55.0,0.69
PT103498,F007,Bike,Regular,2025-10-05,18,46,UPI,Failed,Two-Wheeler,25,2.12,21.25,0.89
PT103499,F002,Car,Member,2025-12-02,10,235,UPI,Paid,Covered,50,0.0,190.0,0.8
PT103500,F008,Car,Member,2025-07-20,14,150,UPI,Paid,Covered,50,22.5,150.0,0.83
PT103501,F007,Bike,Regular,2025-02-22,13,133,Debit Card,Failed,Two-Wheeler,25,0.0,67.5,0.51
PT103502,F005,Car,Regular,2025-08-29,8,110,UPI,Paid,Covered,50,5.0,100.0,0.64
PT103503,F001,Car,Member,2025-11-28,16,168,Debit Card,Paid,Covered,50,0.0,142.5,0.28
PT103504,F005,EV Car,Visitor,2025-06-24,8,215,UPI,Paid,EV Parking,55,11.0,220.0,0.89
PT103505,F005,Car,Member,2025-02-11,15,42,Debit Card,Paid,Open,50,4.5,45.0,0.43
PT103506,F002,SUV,Member,2025-09-17,12,62,Debit Card,Paid,Covered,65,5.52,110.5,0.43
PT103507,F002,Car,Member,2025-07-29,14,155,Credit Card,Paid,Open,50,0.0,142.5,0.42
PT103508,F005,Bike,Member,2025-02-11,10,242,Credit Card,Paid,Two-Wheeler,25,12.5,125.0,0.83
PT103509,F005,EV Car,Member,2025-12-19,12,480,UPI,Paid,EV Parking,55,22.0,440.0,0.44
PT103510,F005,Car,Regular,2025-06-19,9,172,UPI,Paid,Covered,50,0.0,142.5,0.56
PT103511,F002,Car,Regular,2025-09-16,13,103,Credit Card,Paid,Covered,50,20.0,100.0,0.74
PT103512,F005,Bike,Regular,2025-12-03,11,194,Credit Card,Paid,Two-Wheeler,25,9.0,90.0,0.39
PT103513,F005,SUV,Visitor,2025-07-23,10,114,Wallet,Paid,Open,65,26.0,130.0,0.78
PT103514,F008,Bike,Regular,2025-12-03,9,144,Wallet,Paid,Two-Wheeler,25,15.0,75.0,0.8
PT103515,F004,Car,Member,2025-06-12,16,187,Cash,Failed,Covered,50,30.0,200.0,0.52
PT103516,F001,Car,Member,2025-04-15,15,191,UPI,Paid,Open,50,19.0,190.0,0.69
PT103517,F003,EV Car,Member,2025-06-27,10,219,Debit Card,Paid,EV Parking,55,9.35,187.0,0.87
PT103518,F001,EV Car,Regular,2025-07-10,13,200,UPI,Paid,EV Parking,55,0.0,220.0,0.41
PT103519,F004,Bike,Member,2025-05-04,15,159,UPI,Paid,Two-Wheeler,25,0.0,60.0,0.5
PT103520,F003,SUV,Regular,2025-07-17,18,117,,Paid,Open,65,13.0,130.0,0.75
PT103521,F007,Bike,Regular,2025-04-09,8,327,UPI,Paid,Two-Wheeler,25,0.0,150.0,0.85
PT103522,F005,Bike,Regular,2025-01-06,12,201,UPI,Paid,Two-Wheeler,25,15.0,100.0,0.49
PT103523,F004,Car,Regular,2025-10-15,15,395,Credit Card,Paid,Covered,50,0.0,350.0,0.49
PT103524,F008,Bike,Member,2025-09-24,6,65,Wallet,Paid,Two-Wheeler,25,0.0,45.0,0.49
PT103525,F007,Bike,Member,2025-02-12,11,119,UPI,Paid,Two-Wheeler,25,0.0,42.5,0.36
PT103526,F005,Car,Regular,2025-10-22,16,170,Wallet,Paid,Open,50,0.0,150.0,0.5
PT103527,F002,Bike,Member,2025-05-21,12,43,UPI,Paid,Two-Wheeler,25,0.0,23.75,0.53
PT103528,F006,SUV,Member,2025-09-26,8,199,UPI,Paid,Covered,65,0.0,247.0,0.94
PT103529,F004,Bike,Regular,2025-02-08,15,77,Credit Card,Paid,Two-Wheeler,25,5.0,50.0,0.53
PT103530,F002,Bike,Member,2025-06-11,11,61,Debit Card,Paid,Two-Wheeler,25,0.0,50.0,0.61
PT103531,F004,EV Car,Regular,2025-07-14,15,193,UPI,Paid,EV Parking,55,0.0,220.0,0.58
PT103532,F008,Car,Member,2025-11-20,19,236,UPI,Paid,Covered,50,0.0,200.0,0.99
PT103533,F004,Bike,Visitor,2025-04-14,14,122,Credit Card,Pending,Two-Wheeler,25,0.0,75.0,0.56
PT103534,F002,SUV,Regular,2025-09-02,14,99,UPI,Paid,Covered,65,0.0,110.5,0.54
PT103535,F008,Bike,Member,2025-03-06,14,97,Debit Card,Paid,Two-Wheeler,25,4.25,42.5,0.57
PT103536,F003,Car,Regular,2025-07-20,17,67,Credit Card,Paid,Open,50,9.5,95.0,0.73
PT103537,F001,Car,Regular,2025-08-30,11,179,UPI,Paid,Open,50,0.0,120.0,0.67
PT103538,F005,SUV,Regular,2025-01-07,13,58,Cash,Paid,Covered,65,3.09,61.75,0.38
PT103539,F004,Bike,Regular,2025-08-07,18,96,UPI,Paid,Two-Wheeler,25,0.0,50.0,0.99
PT103540,F005,SUV,Regular,2025-01-03,16,183,Debit Card,Paid,Open,65,0.0,221.0,0.52
PT103541,F006,Bike,Regular,2025-12-08,12,365,Debit Card,Paid,Two-Wheeler,25,26.25,175.0,0.53
PT103542,F002,Bike,Member,2025-11-01,17,81,Wallet,Paid,Two-Wheeler,25,0.0,50.0,0.66
PT103543,F005,SUV,Visitor,2025-11-10,11,156,Credit Card,Paid,Open,65,27.79,185.25,0.52
PT103544,F002,Bike,Member,2025-10-11,15,76,Credit Card,Paid,Two-Wheeler,25,0.0,50.0,0.55
PT103545,F005,Car,Member,2025-01-22,20,49,UPI,Paid,Covered,50,0.0,47.5,0.72
PT103546,F001,Bike,Member,2025-04-04,14,118,Debit Card,Paid,Two-Wheeler,25,0.0,50.0,0.33
PT103547,F001,SUV,Visitor,2025-12-23,17,222,Credit Card,Paid,Covered,65,0.0,247.0,0.75
PT103548,F008,Car,Regular,2025-03-12,16,225,Credit Card,Paid,Covered,50,36.0,180.0,0.43
PT103549,F001,Car,Regular,2025-08-10,18,165,Cash,Paid,Open,50,0.0,150.0,0.68
PT103550,F008,Car,Regular,2025-01-13,20,108,UPI,Paid,Open,50,15.0,100.0,0.85
PT103551,F001,EV Car,Regular,2025-01-05,7,53,Cash,Paid,EV Parking,55,8.25,55.0,0.7
PT103552,F001,Car,Regular,2025-01-22,7,75,Cash,Paid,Open,50,5.0,100.0,0.55
PT103553,F001,Bike,Member,2025-11-05,14,147,Credit Card,Paid,Two-Wheeler,25,0.0,67.5,0.45
PT103554,F002,Car,Member,2025-10-22,20,95,Credit Card,Paid,Covered,50,0.0,100.0,0.99
PT103555,F004,Car,Regular,2025-02-06,13,104,UPI,Paid,Covered,50,0.0,90.0,0.62
PT103556,F008,Bike,Regular,2025-01-31,17,71,Wallet,Paid,Two-Wheeler,25,4.5,45.0,0.99
PT103557,F005,Car,Regular,2025-03-03,16,89,UPI,Paid,Covered,50,0.0,100.0,0.56
PT103558,F001,Bike,Regular,2025-08-09,14,78,Credit Card,Paid,Two-Wheeler,25,7.5,50.0,0.4
PT103559,F002,SUV,Regular,2025-12-25,14,90,Debit Card,Paid,Open,65,6.5,130.0,0.82
PT103560,F002,SUV,Member,2025-03-22,13,90,Wallet,Paid,Open,65,0.0,123.5,0.76
PT103561,F002,Car,Member,2025-08-21,11,157,Debit Card,Pending,Covered,50,15.0,150.0,0.85
PT103562,F008,SUV,Regular,2025-01-06,18,113,Debit Card,Paid,Covered,65,0.0,130.0,0.96
PT103563,F004,Bike,Member,2025-04-15,11,55,UPI,Paid,Two-Wheeler,25,3.75,25.0,0.45
PT103564,F008,SUV,Regular,2025-12-03,19,116,UPI,Failed,Covered,65,0.0,123.5,0.55
PT103565,F005,Bike,Regular,2025-06-11,12,84,UPI,Paid,Two-Wheeler,25,10.0,50.0,0.46
PT103566,F004,Bike,Visitor,2025-12-09,7,22,Cash,Paid,Two-Wheeler,25,2.5,25.0,0.52
PT103567,F003,EV Car,Regular,2025-02-21,10,89,Debit Card,Paid,EV Parking,55,13.2,88.0,0.64
PT103568,F007,SUV,Regular,2025-06-07,18,27,Debit Card,Paid,Open,65,0.0,58.5,0.57
PT103569,F002,Bike,Regular,2025-01-13,9,122,Debit Card,Paid,Two-Wheeler,25,7.5,75.0,0.68
PT103570,F008,Car,Member,2025-07-05,16,105,Credit Card,Paid,Open,50,0.0,90.0,0.56
PT103571,F003,Car,Regular,2025-08-10,10,180,UPI,Pending,Covered,50,13.5,135.0,0.73
PT103572,F006,Car,Regular,2025-08-29,14,83,UPI,Paid,Covered,50,0.0,95.0,0.54
PT103573,F008,Car,Regular,2025-11-05,11,25,UPI,Paid,Covered,50,0.0,47.5,0.74
PT103574,F001,Car,Regular,2025-05-28,12,97,Debit Card,Paid,Covered,50,0.0,100.0,0.54
PT103575,F007,SUV,Member,2025-02-24,9,198,UPI,Paid,Open,65,0.0,260.0,0.97
PT103576,F001,Car,Regular,2025-02-28,14,201,Debit Card,Paid,Covered,50,0.0,190.0,0.36
PT103577,F004,Bike,Member,2025-07-17,12,103,Debit Card,Paid,Two-Wheeler,25,5.0,50.0,0.41
PT103578,F007,Car,Regular,2025-04-08,12,187,Credit Card,Paid,Covered,50,0.0,160.0,0.49
PT103579,F008,Car,Regular,2025-06-05,7,131,UPI,Paid,Covered,50,15.0,150.0,0.3
PT103580,F005,Car,Regular,2025-09-07,9,189,UPI,Paid,Covered,50,0.0,200.0,0.63
PT103581,F003,Car,Member,2025-06-29,15,475,UPI,Paid,Open,50,34.0,340.0,0.58
PT103582,F005,SUV,Member,2025-03-15,12,31,Debit Card,Paid,Open,65,6.5,65.0,0.69
PT103583,F008,SUV,Visitor,2025-03-02,13,79,UPI,Paid,Covered,65,0.0,123.5,0.38
PT103584,F004,Car,Regular,2025-02-14,16,176,Cash,Paid,Open,50,15.0,150.0,0.52
PT103585,F001,Bike,Regular,2025-05-15,13,109,Debit Card,Pending,Two-Wheeler,25,6.75,45.0,0.5
PT103586,F007,Bike,Regular,2025-07-29,11,54,UPI,Paid,Two-Wheeler,25,2.38,23.75,0.6
PT103587,F005,SUV,Regular,2025-03-27,14,119,Debit Card,Paid,Open,65,0.0,123.5,0.48
PT103588,F008,SUV,Regular,2025-09-27,17,124,Debit Card,Paid,Open,65,0.0,165.75,0.76
PT103589,F005,Bike,Regular,2025-10-19,14,141,Debit Card,Paid,Two-Wheeler,25,7.5,75.0,0.59
PT103590,F008,Bike,Member,2025-09-21,13,199,UPI,Paid,Two-Wheeler,25,0.0,100.0,0.24
PT103591,F001,SUV,Regular,2025-09-25,9,155,UPI,Paid,Covered,65,17.55,175.5,0.97
PT103592,F007,Car,Regular,2025-08-13,11,110,UPI,Paid,Covered,50,0.0,95.0,0.54
PT103593,F003,Car,Member,2025-08-04,20,47,UPI,Paid,Covered,50,4.25,42.5,0.64
PT103594,F001,EV Car,Regular,2025-12-28,16,304,Debit Card,Paid,EV Parking,55,0.0,330.0,0.47
PT103595,F005,SUV,Regular,2025-08-19,8,48,Debit Card,Paid,Covered,65,0.0,65.0,0.95
PT103596,F003,Bike,Member,2025-07-09,6,71,Wallet,Paid,Two-Wheeler,25,9.5,47.5,0.15
PT103597,F008,Bike,Member,2025-05-22,10,89,UPI,Paid,Two-Wheeler,25,7.5,50.0,0.8
PT103598,F003,Car,Regular,2025-06-26,20,177,UPI,Paid,Open,50,22.5,150.0,0.85
PT103599,F008,Bike,Visitor,2025-02-20,14,137,Debit Card,Paid,Two-Wheeler,25,15.0,75.0,0.79
PT103600,F001,Bike,Regular,2025-07-09,17,100,UPI,Paid,Two-Wheeler,25,0.0,50.0,0.55
PT103601,F005,Car,Regular,2025-01-05,13,20,UPI,Paid,Open,50,0.0,50.0,0.53
PT103602,F004,SUV,Member,2025-07-30,17,253,Credit Card,Paid,Open,65,0.0,325.0,0.76
PT103603,F005,SUV,Member,2025-07-14,7,135,UPI,Paid,Covered,65,0.0,175.5,0.91
PT103604,F008,Car,Member,2025-01-01,13,150,Debit Card,Paid,Covered,50,0.0,150.0,0.66
PT103605,F002,Bike,Visitor,2025-04-14,12,198,UPI,Paid,Two-Wheeler,25,15.0,100.0,0.73
PT103606,F007,Car,Visitor,2025-12-27,21,67,Debit Card,Paid,Covered,50,0.0,85.0,0.66
PT103607,F006,Bike,Member,2025-04-11,12,91,Cash,Paid,Two-Wheeler,25,0.0,45.0,0.3
PT103608,F004,Car,Regular,2025-05-08,13,218,UPI,Paid,Covered,50,0.0,200.0,0.63
PT103609,F003,Bike,Regular,2025-12-19,16,256,Wallet,Paid,Two-Wheeler,25,0.0,118.75,0.7
PT103610,F004,SUV,Member,2025-11-01,18,127,Credit Card,Paid,Covered,65,0.0,195.0,0.99
PT103611,F007,Car,Regular,2025-09-06,18,325,Wallet,Paid,Open,50,15.0,300.0,0.78
PT103612,F003,EV Car,Regular,2025-12-17,13,422,UPI,Paid,EV Parking,55,0.0,440.0,0.21
PT103613,F007,EV Car,Member,2025-10-18,20,37,Credit Card,Paid,EV Parking,55,2.75,55.0,0.73
PT103614,F003,Car,Visitor,2025-09-26,15,24,UPI,Paid,Open,50,7.5,50.0,0.49
PT103615,F004,Car,Member,2025-02-07,18,103,Debit Card,Paid,Covered,50,5.0,100.0,0.79
PT103616,F003,EV Car,Member,2025-11-30,19,229,Credit Card,Paid,EV Parking,55,11.0,220.0,0.99
PT103617,F003,EV Car,Member,2025-09-07,11,87,Credit Card,Paid,EV Parking,55,0.0,104.5,0.52
PT103618,F002,Car,Regular,2025-08-09,14,49,Wallet,Paid,Covered,50,0.0,47.5,0.46
PT103619,F005,Car,Regular,2025-03-04,14,56,UPI,Paid,Covered,50,0.0,50.0,0.44
PT103620,F005,Car,Regular,2025-09-10,17,40,UPI,Paid,Covered,50,9.5,47.5,0.81
PT103621,F006,EV Car,Regular,2025-09-22,13,69,Credit Card,Paid,EV Parking,55,5.5,110.0,0.43
PT103622,F006,Car,Regular,2025-06-13,11,266,Debit Card,Paid,Covered,50,0.0,250.0,0.31
PT103623,F008,Bike,Regular,2025-01-23,16,99,Credit Card,Paid,Two-Wheeler,25,0.0,42.5,0.52
PT103624,F008,SUV,Regular,2025-03-20,14,277,Credit Card,Paid,Open,65,32.5,325.0,0.62
